DateTime,DeltaT,BlockStatus,MessageType,Bus,Rx_cmd,Tx_cmd,Tx_status,Rx_status,word_count,datawords,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,word25,word26,word27,word28,word29,word30,word31
16:42:49,30.341,2,8001,BC->RT,D,DBC0 05-T-95-39,DBC0 05-T-95-39-->,0,0,32,0xF0CF,0xF42C,0x4BA4,0x80DD,0xB7A8,0x95BA,0x6DE4,0x1AD4,0x7A8E,0xE743,0x7568,0xAF91,0x281D,0x3EE1,0xC7E7,0xDF33,0x14E7,0xF244,0x71AC,0x4377,0xD118,0x12DD,0x61EB,0x6037,0x870B,0x54B2,0x7C66,0xD0B7,0x530A,0x79D4,0x54B8,0x0945
16:43:19,25.202,2,8000,RT->AB,B,6BC0 07-T-13-27,6BC0 07-T-13-27-->,900,0,32,0x0447,0x9512,0x8461,0x968E,0xEC0D,0x3FE7,0x088D,0x3F31,0xAAEA,0xAD70,0xDB86,0xA60D,0xD02D,0xFA8A,0xD1B4,0xA50A,0x56A6,0x6A1C,0x929B,0x33F4,0xE4A5,0x22CE,0xC3BF,0xBBE1,0xED07,0x23B3,0x9134,0xF95B,0x7DE5,0x42F6,0x65D3,0xCCFA
16:43:44,60.894,1,8000,RT->BC,B,CBC0 09-T-23-58,CBC0 09-T-23-58-->,0,0,32,0x5B09,0xECC1,0x3194,0x3B92,0x1DE4,0x2672,0xD78F,0xFB85,0x12F6,0x5209,0x8686,0x0939,0xFCC8,0xC2D1,0xD8CD,0xF2F9,0xCDEB,0xAF19,0x2D5C,0x7BD8,0xE470,0xC87B,0x81AE,0xB09E,0x357F,0xF5AE,0x935B,0xCFD1,0x9B46,0xD171,0xED41,0x56BC
16:44:44,70.157,2,8001,BC->RT,A,2BC0 01-T-24-27,2BC0 01-T-24-27-->,600,0,32,0x7D2C,0x8830,0xE923,0x9BD2,0x2229,0xE8E6,0xA408,0x87FC,0x6878,0x92CB,0x121B,0xA9E3,0x408E,0x148A,0x9A77,0xE04C,0xE18D,0xD300,0x06DE,0x2264,0x73A0,0xAFE0,0x9B97,0x9A4E,0x5D89,0xDCE0,0xA66C,0x094C,0xA0D4,0xD91A,0x86FD,0xA8E9
16:45:54,26.497,2,8000,RT->AB,D,EBC0 05-T-41-62,EBC0 05-T-41-62-->,800,0,32,0x0453,0xE14F,0xAEDF,0x7716,0xD431,0xD419,0x6C80,0x6E04,0xC7D9,0x3FA0,0x078E,0x43A1,0xB770,0x2B6B,0x7878,0xAA95,0x0239,0x72A7,0xE881,0x4D64,0x7E9C,0x60CC,0x1B08,0xE1AA,0xEF1B,0xDE4F,0x2ABB,0x01CF,0x3628,0xC003,0x9D78,0xD5D4
16:46:20,67.301,1,8000,RT->AB,A,6BC0 10-T-43-78,6BC0 10-T-43-78-->,900,0,32,0x0594,0x70C8,0x8752,0x6F24,0x7735,0x3663,0x64AA,0xCB16,0xA24F,0x6F3B,0x489F,0x7C4E,0x85AB,0x73B9,0xDD9C,0x8BD5,0x2617,0x1F48,0x736B,0xEF06,0xBEBB,0x7AC3,0x1CC2,0xEC10,0xEE71,0x1409,0x8A6C,0x32DA,0x001C,0x9FA9,0x4A52,0x3A9A
16:47:27,22.588,2,8000,RT->BA,A,6BC0 09-T-25-78,6BC0 09-T-25-78-->,400,0,32,0xF13C,0x029F,0x4E5F,0xDF70,0xFD8F,0x2197,0x17BF,0x2839,0x3752,0xC370,0x39BF,0x6DD9,0xAAE6,0x2A6C,0xE6F6,0xA108,0xC000,0x4B38,0x65C5,0xB565,0x4774,0x9623,0x3192,0x64B9,0xB29A,0x47D8,0xACA3,0x6665,0xB931,0xCB64,0xF51F,0x52FF
16:47:49,31.801,3,8000,RT->BC,D,1BC0 07-T-44-55,1BC0 07-T-44-55-->,200,0,32,0xE72B,0x6871,0x9354,0x1157,0xCEFE,0x9D04,0x526D,0xE7BE,0x831E,0x8C1F,0x7F7A,0x117F,0x83F9,0x7362,0xFE67,0xBB33,0xD230,0xE84C,0x29EF,0x1359,0xAADD,0xE4F3,0x3A9D,0x52E2,0x9570,0xD138,0x1731,0x1A8C,0x8490,0x24FF,0x03D2,0xC472
16:48:20,72.608,1,8010,RT->BA,B,BBC0 03-T-20-57,BBC0 03-T-20-57-->,300,0,32,0x3DBE,0x595A,0xDC98,0x861A,0x6966,0x644E,0xEE52,0xD9BF,0x66D8,0x23F9,0x8253,0x6456,0xC75C,0x9FAE,0x5F66,0x5F02,0x22BE,0x6CC2,0xA324,0x3D64,0x4A97,0x1234,0x8101,0x3481,0xC25A,0xF88B,0xE08E,0xCB52,0xB98A,0x9275,0x5429,0x643D
16:49:32,15.283,3,8000,RT->BA,B,DBC0 05-T-49-33,DBC0 05-T-49-33-->,900,0,32,0x1C4F,0xB7F8,0xBEF0,0xEADA,0x6155,0x6E8E,0x2C50,0x0C90,0x4A92,0xC7F0,0x6B28,0x4A35,0x9C9F,0x2A36,0xECD3,0x862E,0x2595,0x4307,0xBB47,0x46E5,0x58A8,0x8B2D,0xA691,0x2382,0x0349,0xE190,0xBCBC,0xA42B,0x8EC9,0xF942,0xF54A,0x1822
16:49:47,29.525,2,8000,RT->BA,A,4BC0 09-T-40-12,4BC0 09-T-40-12-->,200,0,32,0x8F39,0x7F0A,0xBC5D,0x88DE,0x88D8,0x6306,0x7EA1,0xB5BC,0xA531,0xE36D,0xEF87,0x0F93,0x1143,0x83F5,0x1EE8,0xCBEE,0xEDB1,0xA207,0xFC72,0xE00B,0x3053,0x6DC4,0xD848,0xC498,0x566E,0xF117,0xD42F,0xB0CF,0x5527,0xB034,0x794E,0x8837
16:50:16,27.032,2,8000,RT->BA,A,8BC0 04-T-13-73,8BC0 04-T-13-73-->,800,0,32,0x925A,0x7310,0x3158,0x2D33,0x3C96,0x764A,0xC886,0x6AD8,0xD2F1,0x0B5E,0x129A,0x000C,0xE45E,0x2C52,0xFCBC,0x8FFF,0xCA06,0x4EA9,0xA231,0x4D23,0xD650,0xCBF0,0xCC16,0x3F9F,0x25F4,0xFAB8,0xF888,0x5767,0x4EB6,0xDC7F,0x5452,0xE715
16:50:43,84.732,2,8000,RT->AB,A,BBC0 08-T-87-87,BBC0 08-T-87-87-->,200,0,32,0x6100,0x4C96,0x125D,0x6C0D,0x9C3C,0xD281,0x1B61,0x3E82,0x0FF6,0xACD7,0x31FE,0x1ED7,0x2ECC,0x6F43,0x1ED2,0x487F,0x980F,0x0DAF,0x5F40,0xA27E,0xEC9F,0x45D7,0xBDBE,0xE8CE,0xEC4A,0x7FE4,0xC8DD,0x12DE,0xDD28,0xDF1C,0x66DE,0x6D8D
16:52:07,61.898,2,8010,RT->AB,C,ABC0 09-T-80-77,ABC0 09-T-80-77-->,400,0,32,0xF9A7,0x9124,0x8739,0xF269,0x04A9,0x8124,0xB456,0x5E48,0x906F,0x1C4C,0x9A10,0x4363,0x35D4,0x8C79,0x3EA7,0x16F3,0x9752,0x049D,0x26BA,0xB989,0x5DA7,0xD329,0xB9D2,0xC223,0xC8DF,0xD8C9,0x6BD1,0x5351,0xFC7E,0x6A05,0x70DE,0xD34E
16:53:08,50.664,2,8000,RT->AB,C,7BC0 07-T-36-15,7BC0 07-T-36-15-->,900,0,32,0x663C,0xAA33,0x6EAA,0x89EE,0xB890,0xAFE0,0xB769,0x93B1,0xCF00,0x698C,0x006E,0x8565,0x5D56,0x9AA1,0xA767,0x9004,0xFA19,0x7A2C,0x8ECE,0x72C2,0x6B13,0x1934,0x15F7,0x0D66,0x64B6,0xDF32,0x4BC0,0xD998,0xA2C3,0x953C,0x8A8C,0x815E
16:53:58,36.132,1,8000,RT->BA,A,BBC0 07-T-73-60,BBC0 07-T-73-60-->,700,0,32,0x8B54,0x247A,0xC26E,0x533F,0x6CC4,0x36BF,0x8E3C,0xB999,0xF34E,0x0615,0x3F8B,0x0A36,0xDA3F,0x95F5,0x34C5,0xC2BD,0xBF51,0x74DC,0x363F,0x06AE,0x4654,0xF5E9,0xB6F2,0x97EC,0xFC44,0xDFD8,0x1631,0x4449,0x6EEB,0xF4CF,0x7770,0x606A
16:54:34,88.122,3,8000,RT->BC,C,FBC0 06-T-32-34,FBC0 06-T-32-34-->,400,0,32,0x2D6D,0x6A37,0xE7A8,0xA1E8,0xD481,0xBA47,0x63C2,0x7E4A,0x4901,0x326A,0xFAB3,0x338A,0xFDDF,0xD482,0x73DF,0x98B2,0xFCA3,0xFE29,0x638B,0x6216,0xEEF0,0x366D,0x9D42,0x923C,0x5F5D,0x930B,0xCF1C,0x49A5,0xA487,0x7BC0,0x6945,0x6CC4
16:56:02,52.887,3,8000,RT->AB,B,6BC0 08-T-21-51,6BC0 08-T-21-51-->,500,0,32,0xC729,0x53CF,0x86D1,0x71E3,0xC0F4,0x621A,0x259D,0x5036,0xF117,0x2741,0x009B,0x16A7,0xC47C,0xE153,0xC76C,0x252E,0xA829,0xB888,0x799A,0xDBCF,0xB461,0x4F95,0x94B8,0x96C3,0x8B86,0x24DE,0xA2DD,0xC10A,0xCD8D,0x1FFF,0x56A2,0xE2A1
16:56:54,25.011,3,8001,RT->BA,A,CBC0 08-T-45-39,CBC0 08-T-45-39-->,600,0,32,0x40A4,0x74E2,0x6F06,0x0DAE,0x9E92,0x7095,0xC598,0x7650,0x3CA4,0xBF68,0x14D0,0x3F0E,0x4C6E,0x2710,0x9EFA,0x2DD8,0xD2B3,0xE3AF,0x22C3,0xC2B0,0x3B5A,0x3102,0x2B31,0x40E4,0x80F8,0xBC0E,0xEC2D,0x295A,0xABE9,0x603A,0xE2A6,0x172D
16:57:19,19.609,1,8000,RT->AB,C,4BC0 07-T-14-65,4BC0 07-T-14-65-->,0,0,32,0x3D47,0x28AB,0xA11F,0x1260,0xFE12,0xEB13,0xC4CB,0x698E,0x321F,0xABA9,0xD4D4,0x64E3,0x893B,0xD97D,0x5BD2,0x6585,0xCB49,0xB62C,0x18C0,0xBD93,0xDE8D,0x1792,0xF76C,0x4918,0x16C5,0xB3A4,0x4CF4,0xF756,0x1A3E,0xF8C8,0x6E22,0x86A4
16:57:38,44.194,1,8010,RT->BA,C,3BC0 01-T-72-92,3BC0 01-T-72-92-->,300,0,32,0xB94E,0x5A40,0x1A4D,0x784D,0xB702,0xE44A,0x4DBF,0x5A3A,0x32BE,0x998F,0xE47F,0x5DD3,0xB85A,0xF8FD,0x070D,0x5BE9,0x8EC4,0xB4DC,0xA0FA,0x13DB,0x9A5F,0x0A81,0x83E3,0xC340,0x3334,0x6093,0x5FAE,0x0531,0xF1FE,0xDF92,0xA4EE,0x6B3E
16:58:22,17.53,3,8000,RT->AB,C,ABC0 09-T-20-22,ABC0 09-T-20-22-->,0,0,32,0x55E3,0x5E83,0x4A82,0x0134,0xFCFC,0xA584,0x81E9,0xD9D9,0x31B2,0x6E69,0x799E,0x44BD,0x513F,0x4F0F,0xF3CF,0x96C4,0x8E66,0x50AF,0x02BE,0x86B8,0x14FC,0x8B15,0x3064,0x1F2E,0x2312,0x441B,0xB867,0x028A,0xAE8C,0x2010,0x55B8,0x9235
16:58:39,74.271,2,8000,BC->RT,A,7BC0 05-T-75-15,7BC0 05-T-75-15-->,800,0,32,0x9724,0xD1A8,0x2EB1,0x26AA,0x7B26,0xD9EC,0xD5F6,0x52CF,0x29B2,0xC6E7,0xEA39,0xB034,0xB8DC,0x5BF0,0x83E0,0x35C9,0x70F6,0x0982,0x2FE0,0xBD84,0xF3C9,0x0F70,0x7E52,0xAF02,0x8606,0x6932,0xC02F,0xB92A,0x507C,0xC55F,0xF56E,0xB434
16:59:53,64.419,2,8000,RT->BA,C,CBC0 06-T-23-79,CBC0 06-T-23-79-->,400,0,32,0x6763,0xEA42,0x6551,0xBD00,0xA962,0x1EA9,0xC184,0xC7FD,0xEB85,0x59F0,0x23DA,0xAEA6,0x0764,0x9135,0xADBD,0xF8FD,0xED82,0x5BE9,0xBCA8,0xCBD8,0xA37B,0xFBA2,0x2D53,0xBADD,0xA71E,0xB1BA,0x8BB1,0x0F94,0xBEF3,0x4B71,0xE71A,0x2924
17:00:57,38.851,2,8001,RT->BC,A,ABC0 08-T-76-32,ABC0 08-T-76-32-->,600,0,32,0xB98F,0x4A77,0x89F8,0x2397,0x3AE7,0xDC5C,0xBAD6,0xBDDD,0x3241,0x3658,0x9DA4,0x68F1,0x0A53,0xFAFE,0xFE8F,0x2669,0x0C18,0x03D5,0xAE28,0x2351,0xDFA7,0xE401,0x089F,0xF2A1,0xA98A,0x96E7,0x55BD,0x01EC,0x78D2,0x6F43,0xC809,0x23F5
17:01:35,43.655,2,8000,RT->BC,B,9BC0 04-T-81-18,9BC0 04-T-81-18-->,500,0,32,0x48B6,0xE30D,0x8CCC,0x50A4,0x37E9,0x9324,0x7D90,0x8D37,0x1CD5,0xAE65,0xFD36,0xDF2E,0x6E42,0x8B0B,0xB370,0xC349,0x9435,0x57B0,0x01C9,0xDA30,0x58DD,0x2E95,0x3B38,0x06D1,0x1B9C,0xCA22,0x3037,0xD824,0x741A,0xE423,0x00F5,0x3F00
17:02:18,34.185,1,8000,RT->BA,A,8BC0 09-T-40-55,8BC0 09-T-40-55-->,600,0,32,0xC810,0x0DB8,0xC28D,0x19C9,0xC688,0x0D75,0xD996,0x2CBD,0x6075,0xD3F8,0x7586,0x1063,0x618B,0xCDFA,0x3B11,0x7CC3,0x1325,0x4FB9,0x4EA9,0xF90F,0x39AC,0xBB72,0xD7D3,0x13B6,0x119D,0xFF15,0x2560,0xDE5D,0x6FCA,0xB2A9,0x047D,0x85BE
17:02:52,40.974,2,8000,RT->AB,A,EBC0 08-T-12-33,EBC0 08-T-12-33-->,300,0,32,0x8FD0,0x8B69,0x0723,0x6E1B,0xDFEC,0x24AE,0x2B00,0x04CE,0x432E,0x743A,0x6BE5,0x6586,0x426F,0xBD0F,0xAD2D,0x24DC,0xF5CC,0x7D30,0xBBCE,0xC39A,0x84F2,0x1E58,0x130D,0x0514,0x1372,0x1A58,0xED40,0xBBB7,0x1257,0x1AF6,0x4C6C,0x277F
17:03:32,62.651,2,8000,RT->AB,A,0BC0 02-T-97-72,0BC0 02-T-97-72-->,200,0,32,0xCD21,0xE637,0xF8FD,0x0CAE,0x9956,0x38F8,0x4485,0x7CD1,0xE934,0x91F1,0xBC31,0xE960,0x1F59,0xB977,0x354C,0x9F49,0x2225,0x3708,0x2075,0x2480,0x59D5,0x7E62,0x2E47,0x7B76,0x2798,0x4790,0x760D,0xB7CE,0x6B3B,0x50FB,0x3F9C,0x77CC
17:04:34,11.845,3,8000,BC->RT,B,EBC0 10-T-79-95,EBC0 10-T-79-95-->,100,0,32,0xD807,0x6606,0xD027,0x9C9F,0x9DCF,0x4551,0x7501,0x1314,0x18B1,0x7690,0x7E17,0xFAEA,0xEF0A,0xF38C,0x7728,0xBF4F,0x2DB9,0x68CA,0x39C0,0xE0C1,0x8C47,0xED40,0xCB6D,0xE0D2,0x5B07,0x947B,0xFBBC,0x93EB,0x66BE,0x87C8,0x8780,0x8A5E
17:04:45,60.711,1,8000,RT->BA,B,2BC0 05-T-37-64,2BC0 05-T-37-64-->,700,0,32,0xCDEE,0xB987,0x46D9,0x738A,0x8E49,0xDD11,0x2422,0x51CE,0x3361,0x4168,0x8C66,0x8025,0xE399,0xB94B,0xEC38,0x88FD,0xFA09,0xD5A3,0x3D2C,0x7B6F,0xC485,0x5C59,0xB862,0x327A,0xCEE8,0xC88E,0xF123,0xEB29,0x5BEE,0x5BD3,0x72C7,0x36E2
17:05:45,54.221,2,8001,BC->RT,C,ABC0 04-T-20-80,ABC0 04-T-20-80-->,400,0,32,0xA66F,0xA0DF,0x5580,0xFA8F,0xB823,0xF9EE,0xF015,0x7A5D,0x4E2E,0x0C9F,0x6F97,0x3C43,0x3504,0xAA44,0x27D1,0x6BE3,0xAE3B,0xA9BF,0xEAC7,0x2E66,0x3238,0xF740,0x3903,0xE710,0x1FB9,0x442D,0x3A8A,0x53DE,0x0628,0x24D2,0xD5D7,0x9CDA
17:06:39,31.259,2,8010,RT->BC,C,2BC0 10-T-24-33,2BC0 10-T-24-33-->,400,0,32,0x8F20,0xD4F3,0x923D,0x4FAE,0xE216,0xF2AF,0x1637,0x02F5,0x3C31,0x4A92,0xFA8A,0x70D9,0xDE02,0x40D2,0x50BD,0x1382,0xB285,0x2245,0xF013,0x84A0,0x0E6A,0xF7C9,0xA87B,0x0F12,0x0028,0x1373,0x9E1C,0x41B7,0x5283,0x18B5,0x8A64,0x308B
17:07:10,27.876,2,8000,RT->AB,D,1BC0 02-T-21-20,1BC0 02-T-21-20-->,300,0,32,0x9C05,0x91AC,0xE6DD,0x546A,0x7286,0xA2E4,0x13E1,0x1D6B,0x2E83,0xBAE1,0xDFFA,0xC03F,0x7FFC,0xE18E,0x7918,0x7360,0xC0CE,0x49B5,0xAAF7,0xC021,0x16A2,0x03EC,0x944A,0xA2E3,0x2E1A,0x9B31,0xEA8F,0x9166,0xB05F,0x0CD6,0x36BD,0xF892
17:07:37,39.631,2,8010,RT->BA,C,2BC0 09-T-95-73,2BC0 09-T-95-73-->,300,0,32,0xD9D2,0xD83E,0x299A,0x0386,0xCF97,0x495B,0x5FC2,0x4D75,0x7E2E,0x343B,0x4A92,0xEFDB,0xCF8E,0x58BF,0x8AE5,0x2FEF,0xBD8A,0x766B,0x1AE5,0x449A,0xE4AC,0x1D7F,0x9B58,0xEFEE,0x3E4A,0x6999,0x4A3A,0xBCC9,0x8873,0x6AA3,0x09F3,0xF127
17:08:16,74.877,1,8010,RT->AB,B,0BC0 08-T-91-75,0BC0 08-T-91-75-->,500,0,32,0x8817,0xD844,0x23BC,0x45DF,0x21BF,0x124C,0x8731,0xAD62,0x46DC,0x7646,0x113D,0x34FA,0x4289,0x0914,0x468B,0x0B36,0x553C,0x5C4B,0x2AD9,0xA177,0xDE20,0xD4EF,0x47D2,0x2202,0xBF5C,0x0971,0xC81A,0x999B,0x9BBF,0x174C,0x6AB8,0x75B1
17:09:30,62.943,1,8010,RT->AB,B,DBC0 03-T-84-46,DBC0 03-T-84-46-->,100,0,32,0xBF39,0x927D,0xB701,0x71FE,0x0DCA,0xAEAB,0x63EA,0x5DE9,0x63CE,0x0939,0x9670,0x6E37,0x422A,0x71DD,0x09EF,0x420A,0x87E3,0x316D,0xE5A6,0xC1AA,0xEC28,0x3E14,0xC594,0xCE13,0x0D4B,0x1B39,0x3A43,0xD529,0xCD2F,0xA2D7,0x674D,0x2710
17:10:32,44.867,2,8000,RT->BA,B,BBC0 08-T-85-10,BBC0 08-T-85-10-->,900,0,32,0xD43A,0x636C,0x9AD8,0xDB3E,0x1FAE,0xAEAB,0x4716,0x6D99,0x3C21,0x8188,0xD9CB,0x3DDC,0xC635,0xF5AF,0xD6DE,0x5B92,0x86D1,0xFA8A,0x09D8,0xB80D,0x2559,0xB30B,0x34E4,0x3C78,0x8A5B,0x2A97,0xEA57,0x45FD,0xB294,0x47AA,0x52D5,0x05B7
17:11:16,57.54,2,8000,RT->AB,B,0BC0 04-T-39-75,0BC0 04-T-39-75-->,500,0,32,0x6735,0xD062,0x308D,0x0D7A,0x1A6C,0x5ADF,0x59BC,0xAB01,0x372D,0x4E39,0x6D15,0xB95A,0x40AC,0xBECD,0xBE6A,0x51A0,0x1314,0x46FF,0x3A48,0xE874,0xE12F,0xCEAF,0xC79D,0xBB56,0x373F,0x6CE4,0xACDA,0x995B,0x8BA5,0xD9D9,0x1A77,0x8256
17:12:13,78.303,1,8000,RT->BC,A,1BC0 10-T-99-13,1BC0 10-T-99-13-->,600,0,32,0xA341,0xC7EB,0x8441,0xCD99,0xFF6C,0x4D76,0xC897,0x85E1,0xA563,0xA608,0x1E3B,0x3FC9,0x872A,0xCAB1,0xBCFF,0x4D0F,0xAD98,0x0588,0x19B3,0xBEE8,0x4234,0xD429,0x0983,0x8C4D,0xD309,0x7994,0x3596,0xAF21,0xED77,0x5AEB,0xF275,0x60A1
17:13:31,53.067,3,8000,BC->RT,C,CBC0 04-T-90-92,CBC0 04-T-90-92-->,900,0,32,0x4926,0x682F,0x00DE,0xF11C,0x6146,0xDCF0,0x875E,0x6911,0x1FD4,0xE743,0xB110,0xF85C,0xA7AF,0x3BFC,0x4DC7,0x3FF1,0xACD2,0x74BE,0x09BB,0x6F6F,0xCF77,0x27EB,0x3E4C,0x4C75,0x4DC1,0x9B3B,0x0252,0x51EF,0x18D2,0x5A9A,0x0BA8,0xAD2B
17:14:24,42.926,2,8001,RT->BC,D,9BC0 04-T-61-98,9BC0 04-T-61-98-->,900,0,32,0x0C9A,0x18B3,0x26E1,0x61CF,0xE344,0x8DBE,0xC3CB,0xCE54,0xAF9F,0x99DB,0x7529,0x739F,0x9DC4,0x3016,0xC6F8,0x8ABB,0xA105,0x8CB8,0xB832,0xB808,0x7A8B,0x18DA,0x82C2,0xFFF6,0x1B36,0x5348,0x55EE,0x4A84,0x4FE7,0xFC26,0x5E05,0x35D9
17:15:06,11.807,1,8001,RT->BC,B,6BC0 01-T-30-21,6BC0 01-T-30-21-->,200,0,32,0x0217,0x5630,0x8779,0x9747,0x9A74,0xFDCD,0x9EC4,0x3413,0x63E0,0x7E71,0x4659,0x5ACA,0x9A00,0xD7DF,0x4093,0x3D99,0x1F50,0xD842,0x30E6,0x00C2,0xA190,0x67D1,0x215F,0xFBB4,0x01AE,0x64E5,0xCFA1,0x5209,0xA23A,0x3E71,0x52A4,0x5005
17:15:17,72.424,1,8000,RT->AB,C,DBC0 05-T-21-54,DBC0 05-T-21-54-->,700,0,32,0x69A6,0xED42,0x7588,0x3C1B,0x0BBF,0x49E5,0x22BB,0x2F80,0x66B9,0xCA93,0xC87A,0x202C,0xE15B,0x473E,0x1AE6,0xEB4E,0x4603,0x32BD,0x14B9,0x1D8B,0x254A,0xD070,0x49EA,0x52FD,0xB49C,0xA955,0x72BC,0xEF17,0xB6DF,0xA9D8,0xFF86,0xC3A4
17:16:29,38.156,2,8001,RT->BA,C,ABC0 05-T-14-77,ABC0 05-T-14-77-->,200,0,32,0xFE6F,0x1CC2,0x0555,0xA330,0xC9C7,0xAD4F,0xE7F8,0xC4C8,0x6793,0xB2F0,0x37F1,0xFD28,0x92C5,0xEB91,0x6A22,0x4A45,0x4B8B,0x2684,0x939A,0x08A1,0x07D8,0x88AE,0x8D7F,0xECC8,0x53CE,0x07F6,0x6C27,0x112F,0xCE88,0xA5B2,0x3DB3,0xB441
17:17:07,16.73,1,8000,RT->AB,D,CBC0 03-T-64-84,CBC0 03-T-64-84-->,700,0,32,0xE3BC,0x0F1D,0xCB1B,0xA5DC,0x0291,0xA0BA,0x0B31,0x249A,0x9F67,0xC0B9,0x0A52,0xF022,0x2253,0x1BB6,0x6288,0xBCCA,0xD3F0,0xF607,0x158F,0xDBC1,0x8F89,0x60DF,0x9B9D,0xC3BD,0xA692,0x0DD8,0xB951,0x0B0A,0x7C89,0xB2D6,0x9BE3,0x6ABE
17:17:23,72.588,2,8000,RT->AB,A,EBC0 02-T-81-56,EBC0 02-T-81-56-->,0,0,32,0xA09F,0x4B2B,0xC6A8,0xD066,0xB20C,0x026F,0x032A,0x96CF,0x4A92,0xB9D3,0xBDD7,0x82C0,0x8D62,0x9E5B,0x7E3F,0xDFEF,0x31C6,0x2BE9,0xEF17,0x7D49,0x35DE,0x0911,0x51A4,0xC3AE,0x592D,0x141C,0xDB8C,0x0043,0xC616,0x3D62,0x0977,0x58C5
17:18:35,56.877,3,8000,BC->RT,D,FBC0 10-T-28-77,FBC0 10-T-28-77-->,200,0,32,0xAC87,0x3D5A,0x44A5,0x341C,0x5C12,0x8946,0x15E4,0x6426,0x5E95,0xC15F,0x6E4D,0x46AC,0x7A2D,0x2AF5,0x7F74,0x3267,0xC261,0x698E,0xC714,0x3C88,0x7A94,0xD580,0xBB53,0x0ECA,0xB1B6,0x666C,0x407B,0x4231,0x8DC4,0x45A2,0x9FCD,0x636A
17:19:31,75.808,2,8010,RT->AB,C,5BC0 06-T-55-18,5BC0 06-T-55-18-->,400,0,32,0x2FA8,0xCCCC,0x0E75,0x96F9,0x235A,0x3FCD,0x1349,0x7A69,0xCD11,0x2BA6,0xFB46,0x1B36,0xC7FE,0xDDCF,0x3B9E,0x16AB,0xBFC4,0x8AE2,0x4D0C,0xE0C8,0x2BDD,0x795C,0xFBAA,0x1498,0x7C42,0x108C,0xF722,0xBD67,0xFA1D,0x01B5,0xD46E,0x6F4C
17:20:46,60.023,2,8000,RT->AB,C,DBC0 02-T-98-38,DBC0 02-T-98-38-->,800,0,32,0x664D,0xA51B,0x5042,0x122B,0xB20D,0x666D,0x9862,0x5E0D,0x81E5,0xF48C,0x31CE,0x0DB7,0xB883,0x06E1,0x04B0,0x5BF3,0xCACC,0xE9B4,0x55C4,0x0F2D,0xC568,0xE399,0x1DB2,0x3CFD,0xD77D,0x5CFF,0x4C61,0xC726,0xC4EB,0x7702,0x4BBF,0x82CF
17:21:46,68.344,2,8000,RT->BA,B,DBC0 09-T-78-22,DBC0 09-T-78-22-->,800,0,32,0x1F3E,0xED0D,0xF8B3,0xF24D,0x87B6,0xE8D9,0x6785,0x8084,0xA50D,0x7147,0x91A4,0x0DEB,0x7B51,0x42E6,0xCFB8,0x9ADE,0xE250,0xA68B,0x9EA7,0xAFEC,0xAF1A,0x3B36,0x62A8,0x8B2A,0x5D3B,0xE06D,0x4FC4,0x1CCF,0x99AE,0xEFF9,0x2D1E,0xB3E8
17:22:54,82.963,1,8010,BC->RT,B,0BC0 10-T-70-57,0BC0 10-T-70-57-->,500,0,32,0x9B94,0xC248,0x8884,0x392C,0x38C8,0xAF7B,0x8D75,0x34F5,0x230E,0x4CE2,0xA377,0x148C,0x01CD,0xD793,0x5B74,0x59B9,0x5115,0xC0D8,0x7A74,0x9CE7,0x1CA4,0x97E1,0x7C36,0xEAF2,0x0269,0xD72B,0x9205,0x551A,0xB1E6,0x840B,0xC2A1,0x21CC
17:24:16,21.761,2,8000,BC->RT,C,0BC0 04-T-19-87,0BC0 04-T-19-87-->,700,0,32,0x9F5B,0xE184,0xFF58,0xC2F5,0xA328,0x92BE,0x89BA,0x901B,0x4C6E,0xB17E,0x8D51,0x0504,0xAC49,0xCA92,0x29A1,0x4A8E,0xA05C,0x92E1,0x0BB1,0x7EBD,0xF006,0x4944,0x82E5,0x2683,0x47D2,0x3947,0xE2E6,0xAC96,0xE9E5,0xDF82,0xCCF5,0x6BAF
17:24:37,82.707,2,8001,RT->AB,A,3BC0 09-T-13-39,3BC0 09-T-13-39-->,0,0,32,0x4598,0x199E,0x8AB4,0x4A37,0xA2B6,0x4D2C,0xCE52,0x0B30,0x01BB,0xE9AA,0x0F3D,0x4F75,0x8F68,0x51D9,0x2425,0x1368,0x3D19,0xD9E1,0x6705,0xD796,0xC53F,0x2E76,0x188E,0xB346,0xF85D,0x0B2B,0xCC0A,0xB5F9,0x3629,0x1E64,0x312C,0xF31C
17:25:59,52.407,2,8000,RT->BA,B,5BC0 01-T-10-12,5BC0 01-T-10-12-->,0,0,32,0x7646,0x9EA5,0x8DAB,0xC831,0xC59F,0x5279,0xEE64,0xB00C,0x2F39,0x4F8D,0xD609,0x4CCA,0x4A92,0x28F1,0xAC93,0x9717,0x051D,0xCEDC,0xF9FA,0x6231,0x171D,0x0F21,0x1897,0x1CC2,0xF7D5,0xEB66,0x6F60,0xE12D,0xB8D2,0x4FD6,0x3D4A,0xE5F3
